epoch,discriminator_loss,generator_loss,d_real_score,d_fake_score
1,1.2638803295569845,0.7825251658364097,0.5582676485623463,0.47526001635164317
2,1.366487457020448,0.7512896320607403,0.5001500662010495,0.478592977370366
3,1.3412578554436712,0.7510623040765819,0.5131688908775254,0.47982980443699524
4,1.3114672132057719,0.7796088946927892,0.5349592200600275,0.47576844249621475
5,1.2927883485756297,0.8141889784595754,0.5372212175095435,0.46315874056060713
6,1.2832262421598528,0.846090818985854,0.5452333558904062,0.4576590309048643
7,1.2565635761412064,0.8750480891454337,0.5547219237478653,0.4471395210464402
8,1.2410057452645633,0.9081862911139384,0.5615124413282564,0.43987982402933706
9,1.231290627234053,0.9276221931570827,0.5653025478419691,0.4342332134152403
10,1.2226217135344402,0.9424105050540207,0.5691819716208052,0.43109028764290386
11,1.2057009817350028,0.9603899127185935,0.5745812778425688,0.4227729882344161
12,1.1925149152774621,0.985340416431427,0.5834312214709745,0.4196163696227687
13,1.171253772065191,1.019353954508753,0.5916478421428416,0.4102653238442865
14,1.1538241417101114,1.0673028319188864,0.6004830138518078,0.4015716104814322
15,1.1300048084542302,1.1120612166895725,0.608109967543347,0.3921339827598912
16,1.0932562056154307,1.1823201179504395,0.6224603582136702,0.3769353654715094
17,1.0737682893724725,1.238499125631729,0.6310706410077539,0.3691253508671676
18,1.025105583785784,1.3340633694488224,0.6506137228248143,0.3517540439520732
19,0.9821684378208501,1.439699154088993,0.6656326557149982,0.33512389010722093
20,0.9323248414710017,1.5903164396191587,0.6847029334247703,0.3166779990833585
21,0.8993656422832225,1.7318925940164245,0.6980850336575272,0.3027836588939818
22,0.8384478552506702,1.917418337104344,0.7196233691555438,0.28107422944342736
23,0.7717182223159488,2.1810457789071718,0.7429592544489568,0.2564336663425559
24,0.7259061484053584,2.3764168224712408,0.7591262790236143,0.23880720020520804
25,0.6683367520275683,2.636547088623047,0.7805246592748283,0.21936201680414746
26,0.6158655834670114,2.9341551313305847,0.7992567821304397,0.19891315388797534
27,0.5757278088885959,3.149281626880759,0.8142478047030988,0.18465539503215564
28,0.5476266104396027,3.375159409966799,0.8241103964276834,0.17357964031767137
29,0.49194103715443377,3.6769334089637984,0.8438660272277227,0.15502309799194336
30,0.4708740776128108,3.840583010475234,0.8513208090668858,0.14790966155210344
31,0.42878091954948877,4.181690445040712,0.8655209193135253,0.13327081058875168
32,0.40990353132238483,4.357139238036505,0.8733786887461596,0.12580838142940315
33,0.4056716941960967,4.536498235003783,0.8747577826575478,0.12537852350142922
34,0.38633850836517786,4.7473460093583215,0.8806166743287945,0.11833708320218737
35,0.3623907867044506,4.960325099454067,0.8892478352726096,0.11079162728078294
36,0.3578881777749203,5.101892551573196,0.8906260109183812,0.1087665996043989
37,0.3328744856142762,5.335810826556517,0.8983063420446793,0.10101416308691005
38,0.3187375675038536,5.474653494240034,0.9035192775254203,0.09656994826722853
39,0.3154798027607474,5.59627877603663,0.9053885494128312,0.09483677790601655
40,0.30831562026892556,5.615490077745797,0.9070589418458467,0.09281871652249063
41,0.30245261587718925,5.764256014682279,0.9085760954583045,0.09081819712525548
42,0.28907357348073826,5.974014386092082,0.9128256581797458,0.08725216918357528
43,0.2826530825678665,6.020289737399262,0.9150053008948222,0.08550981542851666
44,0.27604769332574147,6.170463717809998,0.9182286144483207,0.08247884252283832
45,0.2762876189876311,6.2459286321507825,0.9184860451386707,0.08230508506150529
46,0.2693927019539446,6.333707625323003,0.9198950381562261,0.08085456132741257
47,0.25474037952942424,6.49301276348605,0.9239749099948619,0.07647167378575495
48,0.24922474304048142,6.621322060575579,0.9254098711627545,0.07392872652352446
49,0.24679101782269997,6.752742054438827,0.9270097902505705,0.07331987533091318
50,0.24386853510790532,6.805562245963824,0.9281156706337882,0.07236987743342277
51,0.2396261870565981,6.873501593523686,0.9290532345819001,0.07056469628863996
52,0.23603217628332648,6.944608914970171,0.9315462077018057,0.06929683958244796
53,0.24109066226104697,6.99395497010486,0.9296830892562866,0.07112445188040781
54,0.2344792002793586,6.974177336928868,0.9311468683847106,0.06921664887283108
55,0.2331693975052031,7.221250935356216,0.9316516199914535,0.06916413965201614
56,0.23774262023444223,7.267223268452257,0.9309777534834229,0.069362177633413
57,0.22670399847597178,7.364567322306113,0.9334834578013657,0.06644841172907612
58,0.23339068491270046,7.418988761335316,0.9323982118379952,0.06812151388661696
59,0.23834660501763372,7.385170719411113,0.9303616604002396,0.06999634892338573
60,0.23852109938564867,7.384235259329919,0.9294894461584563,0.07044721955415045
61,0.21770962172805672,7.540593945153869,0.9369577629731434,0.0634906876942899
62,0.2206968089731613,7.683230740008968,0.9357436960286433,0.06489688847767244
63,0.2063959544838065,7.878175622165793,0.9405111115757782,0.059788437357338346
64,0.21042075930255474,7.7933567538119775,0.9395066600034733,0.060551138059927685
65,0.1985966475440724,7.930624593602548,0.9424904036049796,0.057509138866668884
66,0.20349868556650558,8.053127845915236,0.9414682553546263,0.05914412206499883
67,0.2088532449290304,8.028841646591035,0.9401361529189761,0.05998545538375873
68,0.19425435209333305,8.174640778267738,0.9437335033227902,0.056554486477138975
69,0.18530114120481037,8.286126585289983,0.9469190192694711,0.0533018189546938
