epoch,discriminator_loss,generator_loss,d_real_score,d_fake_score
1,1.2134018522678036,0.7864452281800827,0.5751612103811585,0.4688464279222016
2,1.0281035652255068,1.0464301020792215,0.6217418372040928,0.3841730819480254
3,0.7506499272761958,1.5341885857062765,0.7356784095858583,0.2799545731579903
4,0.666393506054831,1.807164480190466,0.7732413523267991,0.23585551446027095
5,0.6100637042286372,1.9783533965006914,0.7972329105481063,0.20997848206817513
6,0.605575165536144,2.02669088557215,0.801917825004842,0.20222656414060308
7,0.62506898913053,2.0337862260270825,0.8017715557967082,0.20154406528661747
8,0.6379392507052658,1.9367461712053506,0.7965003417270018,0.20984382956925005
9,0.6460548356027886,1.9502067813778867,0.7941338838917193,0.21033241282595266
10,0.6726872053476843,1.8893988604592804,0.7841567532850964,0.21850016772156894
11,0.6664469489956847,1.90973963713882,0.7862593112605634,0.21711858738176892
12,0.657321300246928,1.9096604054517086,0.7894065291574686,0.21274509539108466
13,0.6551838676528176,1.887049929930432,0.7904214121327542,0.2138039105304397
14,0.6774916896725646,1.8416969339446265,0.7866614254394381,0.21968550153888097
15,0.6817218903267738,1.8153335564207322,0.7802651778306111,0.22158360333725957
16,0.6801373881868796,1.8173693985042005,0.7802298110310394,0.22012308889096327
17,0.6842552399871373,1.8174304761508904,0.7807136183918113,0.22321515198391262
18,0.6884434642177997,1.771257229370646,0.7763074429908602,0.22477434944398333
19,0.6813230874514816,1.7981131596140343,0.7794854664566493,0.22157921516659237
20,0.6875608970623205,1.7724277819737349,0.7798300125811359,0.22559630693775592
21,0.7049509145245694,1.747399906120678,0.7743161834112489,0.23085752660685246
22,0.7065708407081,1.730645712059323,0.7710151813998081,0.23060057983540072
23,0.7020609921748096,1.7378116763464295,0.7707565237980077,0.22839545613468284
24,0.6907912020636077,1.7631480859057738,0.7755137811792959,0.22503129547775383
25,0.6930611723720437,1.7606736846489481,0.7768348001017429,0.22729796451507228
26,0.6870843484850213,1.757724648655051,0.776505980161157,0.22485884596215616
27,0.6861891115065848,1.7690009126568784,0.7764255829376749,0.22270020370436186
28,0.6889795489830546,1.7837776323356251,0.7777028296253469,0.22358833695992386
29,0.6996927751172887,1.732585057173625,0.7740599418630695,0.23140014471984147
30,0.6956588183299149,1.725936494251289,0.7732289964609808,0.22809106023004738
31,0.6977059369040007,1.7386428377415875,0.7719598400710833,0.22858211973516068
32,0.6917681298633613,1.741020161326569,0.7743032905134825,0.227195539391867
33,0.6952026144112691,1.7404732952023496,0.7734445616750434,0.22784838626290313
34,0.6895182734668845,1.7461266246172462,0.7740152873615227,0.22646540993511086
35,0.6953511592185143,1.7599677921521781,0.7726835419635961,0.22782119606981183
36,0.6938797855141139,1.7802260488566786,0.7732804470723218,0.22788060508152047
37,0.6871029876246311,1.7656951906657454,0.7748169179009919,0.2278597161616429
38,0.6860978355502138,1.787752578754236,0.7747265501777725,0.22434698561630625
39,0.6845904163794942,1.79739244385521,0.7760481858017421,0.2265217013583325
40,0.684058942417107,1.8087709587399323,0.7755137274761011,0.22514725778952682
41,0.6855282411716952,1.797003976189264,0.775270917037926,0.2258577340900308
42,0.6825563175843494,1.8084879912952385,0.7763952784018942,0.22657509694005004
43,0.6878019760150721,1.8210848829533794,0.7750406135426889,0.22773804345933518
44,0.692130182639207,1.8036234815521996,0.7726288054249074,0.22875611705355126
45,0.6830379543918195,1.8167854028173012,0.7748408004789069,0.22697885791854103
46,0.6897946070916582,1.8277737539593537,0.7747451999399921,0.22827367027207177
47,0.6794646942969595,1.8319620708427806,0.7761619787405033,0.22564766696183988
48,0.6773463782697621,1.8431101045986213,0.7767249227750419,0.2249099244870762
49,0.6735914715445868,1.867905037237866,0.7781394908923914,0.22372811678612586
50,0.6816578790693,1.850455101173703,0.7761219438939991,0.22614164591425717
51,0.676355268695567,1.8470115378351495,0.7767407132847475,0.2265235173820269
52,0.6725488960152806,1.8953144172630687,0.7789721748616436,0.2241027007008543
53,0.681991462660308,1.8751992211483492,0.775647751765676,0.22654779579969916
54,0.6702646276738384,1.9086819001943758,0.7774331339515081,0.22296396635546542
55,0.6673671072072321,1.9080904073054248,0.7791086960547041,0.22280339129490428
56,0.6799939162660353,1.9161149499439958,0.7762290947508104,0.2266316143888058
57,0.6772231235362516,1.8852190251397614,0.7759515277229914,0.22584820516628795
58,0.665760336535992,1.9439974657379755,0.7801646489908199,0.2228782312704785
59,0.6674594082454643,1.947323214889753,0.779432990173302,0.22195313295515456
60,0.6651784565189097,1.9403794331125694,0.7797051113430816,0.2236057308935883
61,0.6621051483815259,1.9482282470948626,0.7797892801832444,0.2226210521294339
62,0.6607379889724279,2.001131326845377,0.7807229243882812,0.22031478067435842
63,0.6630279864415084,1.976565725732558,0.7804636548061182,0.22270161916713904
