epoch,discriminator_loss,generator_loss,d_real_score,d_fake_score
1,0.6763821111457182,1.9080121576195896,0.6848437195957298,0.22239261754963657
2,0.6330601180543994,1.8754721868156206,0.7659900595646093,0.22154947436682068
3,0.6456224207240756,1.8440211232345882,0.7662880078400716,0.22649709201685272
4,0.5390889166605355,2.1275436653949247,0.8123140187546758,0.1829497247639269
5,0.5127288123758713,2.2677626267518147,0.8218220501843065,0.17089102933607478
6,0.4345292826690296,2.5275057023114496,0.850826890751867,0.1456728107710876
7,0.4144770629925303,2.6937366122066386,0.8606348568850225,0.13434042744707353
8,0.43710804162639205,2.715205888937015,0.8579445286552505,0.13681076245732826
9,0.45367364010008254,2.6495253662071607,0.8564651331098954,0.1429122091077342
10,0.43050641854210653,2.7169431483391486,0.8656880371641404,0.13505995347358213
11,0.44059617478068513,2.6833805093670837,0.8640086928216537,0.13691426039037138
12,0.465855216330821,2.613097634645972,0.8545508909933638,0.1409115827467182
13,0.46061397690584166,2.558558145371994,0.8564301487242821,0.14083995618442496
14,0.4906079311772148,2.455243136623118,0.8498379304857537,0.14923857838505566
15,0.4964641550979992,2.396581217794135,0.8465879695250256,0.15451149967047248
16,0.5077768204235794,2.2999252470413056,0.8411048579924177,0.1556864784348129
17,0.5036167906652583,2.304821316558536,0.8430046492283887,0.15585881560155662
18,0.5157588062309982,2.2804306981587175,0.8418172597885132,0.160371867441895
19,0.5519650068023417,2.1674366233372453,0.8310287494470577,0.17555799681951503
20,0.5137686575993453,2.2519643743439475,0.8403860944332463,0.16273980978691932
21,0.5337869321355725,2.201364889003263,0.8307634214363476,0.1670473172227935
22,0.515058958294368,2.2395711476259894,0.8373205266376533,0.16111791347808177
23,0.5155884862536251,2.2388256209911686,0.8398571976340643,0.16329092761077504
24,0.5355981862781072,2.186493680028632,0.8327793844855658,0.16736418598949318
25,0.5234675678876367,2.1956289522718677,0.8344849607732037,0.16550607285877267
26,0.5229146274009554,2.2030216337430595,0.836576514905042,0.16439781935498265
27,0.5219111179951395,2.2023632892287606,0.8366094951582427,0.16537694396949051
