epoch,discriminator_loss,generator_total_loss,generator_adversarial_loss,feature_matching_loss,d_real_score,d_fake_score
106,0.45933282965480693,27.05499035297054,2.831828017045956,2.4223162266287472,0.8499353858503965,0.14928429743441024
107,0.46968649076943353,27.08234465948426,2.7893595612875304,2.429298509465586,0.848578946425183,0.1534834667155058
108,0.4655947953757673,28.32478598792954,2.8477167941556116,2.547706921501915,0.8492138916903204,0.15019075107751506
109,0.4630165105999106,28.105362316169362,2.7991503713154557,2.5306212040457394,0.8502591205115365,0.15131563449850177
110,0.46094365521232683,28.05713678114485,2.8266599957305605,2.523047699786649,0.8511251287885232,0.15036916481976462
111,0.4487928904519223,28.51361027330455,2.8804513841572374,2.5633158719185554,0.8519558056746379,0.14648216822654894
112,0.45849400758743286,28.347039949775922,2.8410202807719163,2.550601961589096,0.8510021012608368,0.14958381077440658
113,0.45381080455119066,29.263779045331596,2.87352192992031,2.6390257141377664,0.8521868202945974,0.14779444142143325
114,0.45100034906132386,28.576250812794903,2.934963519030278,2.5641287435399422,0.8528899078321929,0.14554056753911596
115,0.47089886724358737,27.541773220100026,2.790410760605689,2.4751362446511145,0.8484130643381931,0.1532725229269207
116,0.45378201580283667,28.24368191709613,2.8797868502022017,2.5363895019682325,0.8514948103687551,0.14843291958959975
117,0.4583319171820537,28.632923258413182,2.919840358271457,2.5713082799817077,0.8518866353695935,0.1491906136864483
118,0.4575325064729936,28.623193325382648,2.885489277320333,2.5737704015014193,0.8509064664935121,0.14842321354858945
119,0.46006935480797645,29.8323557447679,2.894805385334657,2.693755043615209,0.8520124961834142,0.15028754562729657
120,0.46093863337346824,29.666821205970084,2.885782822523967,2.678103845898468,0.8509748353816495,0.14904290836046238
121,0.4614919943384605,29.806907219461877,2.872007594250216,2.693489974088008,0.8505910086159659,0.15006319440827512
122,0.4598962708865062,29.50210986751141,2.913560699708391,2.6588549189048236,0.8510108454392689,0.148522750133335
123,0.4606444218961319,29.709566210756208,2.9102143875443107,2.6799351838555667,0.8501726235493575,0.15002174328754445
124,0.4585705859826343,30.461999421072477,2.9071064538294724,2.7554892927113146,0.8509393788800381,0.1504821239574121
125,0.4567727617698141,30.721118341578116,2.9691364340262836,2.775198192879705,0.8512844348898029,0.1476480431928493
126,0.4586704240577056,31.257880484703744,2.870592700372828,2.8387287796133815,0.85143778465762,0.14893665570433778
127,0.45620177258359323,31.711579898796458,2.923662785256263,2.878791698134772,0.8523319511130305,0.14899235978575037
128,0.4570199156751727,31.375571638050644,2.944521421253091,2.8431050116472907,0.8518575477127982,0.14959795256652456
129,0.4531917914305583,31.947805366893807,2.9726375636487905,2.8975167746591097,0.8521748438920125,0.14817265996543488
130,0.45854026285728605,33.32365457138213,2.9321334456453227,3.039152114698202,0.8509601820813547,0.1493873562258069
131,0.44394786906714484,34.68241699143211,3.0512749629445595,3.1631142172482933,0.854768704659868,0.1455644213474623
132,0.4589682911882306,33.48932893205397,2.9724621052789217,3.051686690585448,0.8525649126213376,0.14982672581578246
133,0.44881855880860055,33.49522560421783,2.9903222995229286,3.0504903108766763,0.8528653749144903,0.14593032895043345
134,0.45619567107446124,33.524332952971506,2.98173199077644,3.0542601217137704,0.8527739543725948,0.14929173163848347
135,0.4546841580678921,33.84362096125537,3.026024598886471,3.0817596275027435,0.8523085837316985,0.14785161459504967
136,0.4624017872432671,33.57913291100228,2.936812392555841,3.064232054323253,0.8506575102853303,0.14959987824653634
137,0.46597949290039514,34.678069860628334,2.888259178341025,3.178981077553022,0.8511196127032289,0.15304948182979433
138,0.44976542845810996,34.871758413786935,2.998107374304592,3.1873651022958285,0.853091575131558,0.1465671443113006
139,0.4465437097714679,34.608057588633926,3.0598134687631435,3.1548244008923523,0.853023354369815,0.14476606839954262
140,0.4532052709324525,34.50891007527267,2.977314323481947,3.1531595900507257,0.8532400420396635,0.14868126101423018
141,0.45121963307409,34.51602255943978,2.9885297624191436,3.1527493094453716,0.8543608536814699,0.14917304145522636
142,0.45669232884255967,34.762310160268655,2.9223368368526494,3.1839973312793393,0.8521326998672863,0.14932587071515546
143,0.44897817680151153,35.30236457598092,3.0045889155699474,3.2297775674574445,0.8534055375816798,0.14629767857270665
144,0.4563071671688911,35.44593178399719,3.1019609257726386,3.234397071422917,0.8531078029387068,0.14963827643654135
145,0.4494173175627642,36.13474579612807,3.0090065993885005,3.3125738908748814,0.8542954113223765,0.14582198400898735
146,0.44022619163635934,36.50717606874976,3.0786802768707275,3.342849599252833,0.8549684964784301,0.14288929776094927
147,0.44259627030627563,36.311494808385866,3.0443437524361188,3.326715112912773,0.8551905125674635,0.14566684307733385
148,0.45056645144330393,35.69435869349111,3.0112552312341068,3.268310348586281,0.8531122750575,0.14781210420302826
149,0.4431567389776211,36.08489997788231,3.098829709657348,3.298607023635713,0.8555954500000076,0.14535882091610738
150,0.45496034150076387,36.41565611810967,3.047981340106171,3.3367675058912525,0.8532392783920364,0.14817913592156798
151,0.44789695002064844,35.88417959685373,3.133092977032803,3.2751086867681822,0.8545577992307077,0.14662489381683344
152,0.4454156768203962,36.39637057615979,3.1402122124586955,3.325615852185995,0.8546346260769533,0.14451035436722312
153,0.45711347755819265,37.04474638004114,3.0282605024847653,3.4016485969618997,0.8531619475619627,0.1501308169474106
154,0.45129548765645167,37.80074687995533,3.052692462902258,3.474805451855801,0.8526131404508458,0.14669287223184463
155,0.44905941704712293,38.42525629477926,3.073013152226363,3.535224298439404,0.8539208893728728,0.14805648284088266
156,0.44959075675152316,38.05075409388778,3.042348036671629,3.5008405978136725,0.8537139880775225,0.14642971267204474
157,0.46033944882968864,36.882410238284876,2.989148477516552,3.3893261758407744,0.8516001246943332,0.15298695486075808
158,0.4412871239208939,37.671468489240894,3.1759275422237887,3.4495540633059965,0.8549713757958742,0.14463979784067316
159,0.4537520612230395,38.00819836984767,3.0852303717396046,3.4922967759689483,0.8535097813842321,0.14882910465544993
160,0.4532122207750188,37.29969598751257,3.1033530494954324,3.4196342784579437,0.8527414716116273,0.14782755231798286
161,0.4506275742360861,38.26184427620161,3.1082201783019716,3.5153624303270092,0.853607682308348,0.14671882157130997
162,0.46055846432648084,37.35714559271784,3.0526804145019835,3.43044652325092,0.8517966772070026,0.1500700370657562
163,0.44333832777372684,37.59946354781047,3.224152104689343,3.4375311572953025,0.8557108864925875,0.14463645160788358
164,0.45326410986409327,38.43362583500324,3.107680082321167,3.532594572199453,0.8531613881045049,0.14911978843040985
165,0.44392288616388154,39.00715971465158,3.0940548134322214,3.5913104940168927,0.8550550908145338,0.1447510810771791
166,0.4444772465394275,37.55875324966884,3.113258864619944,3.4445494519601954,0.8544841804126702,0.1442918057488923
167,0.4560697925562906,37.27375049402218,3.0322146628162647,3.4241536088509137,0.8534803720984129,0.15137759732580422
168,0.4430031923964472,39.51152444593977,3.0898717818873944,3.6421652808047758,0.8553684949874878,0.14437120540602372
169,0.44252907020030635,39.115064111086404,3.12890355657823,3.598616071266703,0.8554968267384142,0.1450383951610858
170,0.46442945994953116,38.36668067403359,3.0396567181785508,3.5327024034934467,0.8516765319474853,0.15265735165022387
171,0.4416199627489147,38.43353333803687,3.1410901570084073,3.5292442883595383,0.8553339113103281,0.14524984699074583
172,0.45552020084739914,38.733636044039585,3.1743154891646737,3.55593203790117,0.8538517763118932,0.14855335077436843
173,0.45839163513466863,39.387832490524445,3.0665770792725064,3.6321255192898287,0.8522660838495387,0.14988851975096334
174,0.45692594069065434,38.71045361887111,3.071544864390156,3.5638909009423587,0.8526509640240433,0.1490178297430572
175,0.45154970205656375,39.13329451154954,3.1931694875849357,3.5940124964950106,0.8533031751613805,0.14813811110683006
176,0.45387774145249093,39.921025172318565,3.060106688206739,3.6860918125303663,0.8534845261290522,0.14769034087657928
177,0.4465241384978342,39.720382747083605,3.1668389693345174,3.655354353460935,0.8544448761656733,0.1451607629804328
178,0.4548039530763532,39.45295889070719,3.0947590381792276,3.635819992216507,0.8531196335754773,0.14907077187211207
179,0.4533953914547911,40.74854505180132,3.1149933704055184,3.7633551654249136,0.8530186969454926,0.14766613678029267
180,0.45025376400144973,40.37801066483601,3.1465121023725757,3.72314984491556,0.8536616115286799,0.1471739031817063
181,0.458967258729557,40.61876927744044,3.0429178051429218,3.757585147819897,0.8520932545756349,0.15009885211244667
182,0.44378294271997887,41.18657871284107,3.195691450987712,3.799088744833918,0.8547561109656154,0.14491386209974194
183,0.4453723052940746,41.86464253038463,3.104687719061823,3.8759954707457287,0.8545486283774423,0.1444162733041414
184,0.45685866327569036,44.16577975584729,3.134838413484026,4.103094129279109,0.8531506433345304,0.14992077161770057
185,0.4575208617318975,42.658087060003,3.1458895064816614,3.95121974284106,0.8524581429981949,0.14937155136820113
186,0.44633792886639584,41.77724556875701,3.192284866134719,3.858496045122052,0.8536434315218784,0.14514348283410072
187,0.44820516475356453,42.90592274807467,3.1347411599489723,3.9771181592846863,0.853905974048199,0.1473134497162139
188,0.44158153722781945,43.657297153284055,3.33344833213504,4.032384877157684,0.8560913582839588,0.1453128112203414
189,0.45904733432401523,41.38841916074847,3.094059514527274,3.8294359905885,0.8509107940267808,0.14954613536448763
190,0.4515011708925266,42.60043300968586,3.144614827514875,3.945581797325965,0.8543982865786789,0.1495044992701842
191,0.44980853618961747,43.38605376517419,3.146463387083299,4.023959039461495,0.8537878335112392,0.14813664950209088
192,0.44914698600769043,43.498635546995864,3.1780306325100436,4.032060528745745,0.8534283413745389,0.1450391723451638
193,0.4512739810022977,43.63738639756004,3.213028142947962,4.042435823100628,0.8543713877696802,0.14795791479473067
194,0.4471087063303088,43.52062402857412,3.204737675071943,4.031588603954504,0.8540303370740154,0.14548055953023456
195,0.4521841064538106,43.26677084441232,3.204150670825845,4.006262021489663,0.8542242250820198,0.14854774922870173
196,0.45241596940720435,43.43125991065904,3.0846575687427333,4.034660252014009,0.8528015849613907,0.14713708023623664
197,0.45325498327170266,44.36252703525052,3.11439846057703,4.124812853218305,0.8542806458945321,0.1487683952039126
198,0.45118512257491006,45.37374005459323,3.179636532717412,4.219410341564972,0.8540319812179792,0.14689336075346068
199,0.4640687538845704,46.21897536929291,3.0823251186030927,4.31366501940359,0.8509615706925345,0.15204993816147935
200,0.44498225397402696,46.094070472339595,3.301086168478031,4.279298454228014,0.8546048355574655,0.14573796381159584
201,0.4514428149945665,45.08573906020363,3.167019531278327,4.191871959384125,0.8538999728637167,0.14873093823985298
202,0.4502329253914333,47.29643260842503,3.2643978949820642,4.40320346379044,0.8533157653147632,0.1469582544990105
203,0.44913595885333446,45.87023332803556,3.1638333266324334,4.270639960128482,0.853770128571161,0.14559982152711046
204,0.45073564188315135,46.33483187987073,3.2344008507114825,4.310043098902939,0.8537132468554053,0.14691806710002445
205,0.46560155047048435,45.916887264440554,3.074889115767904,4.284199816165584,0.851714799309721,0.15327720034240497
206,0.45176567712632737,48.30065464737392,3.0958750271561124,4.520477984211232,0.8524443696040919,0.14677923692777606
207,0.4440475575404592,48.65374650105392,3.251814325257103,4.540193177685879,0.8542541141557222,0.14407535848936232
208,0.4735412984201224,47.45569047833433,2.959863084377629,4.4495827372711485,0.8490958396751102,0.15613934198523513
209,0.44103766579439146,48.946947418817196,3.3136436537940903,4.563330359978251,0.8547476181889525,0.14295997780443417
210,0.4427426920668914,47.53373295245785,3.285818517798244,4.4247914328433495,0.8560245172812206,0.14454355566660956
211,0.4572563386789643,47.45126459858205,3.1273757679627674,4.43238888636674,0.8524727744631247,0.14973826581003644
212,0.4471031923105221,48.17931354636013,3.2154917386498783,4.496382205793173,0.8542942611297758,0.14482643650752483
213,0.4588791010993542,47.206299998972675,3.1051913971948153,4.410110870210251,0.8525446718282038,0.15169141511663353
214,0.4562401042716338,48.732158018810914,3.089783283743528,4.564237486017813,0.8512073365768583,0.14804781515999596
215,0.4507897387046625,48.56350039491559,3.1875121369220243,4.537598831818835,0.8531391762270786,0.14698047611382928
216,0.46625624788869724,49.175236201522374,3.0458778638650874,4.612935795642362,0.8516945602870224,0.1541156226971952
217,0.446674245713961,49.6722946544685,3.2223786363507263,4.6449915937858055,0.8539119716918114,0.14650287685712965
218,0.453438411254694,48.454243348376586,3.2043712186341238,4.5249872042401,0.8524802521903916,0.14762271173519664
219,0.4653157420677714,48.634252264948174,3.102124015883644,4.553212822073757,0.850557821812016,0.15219195585439702
220,0.4595885678093032,49.416615854395495,3.152322221510481,4.626429383117373,0.8525371002678824,0.1510691863696764
221,0.450046299412699,48.56507684688757,3.2309993493675004,4.533407735352469,0.8521803505349868,0.14582557024637072
222,0.4678177892571629,48.91889088696772,3.021754515053022,4.58971364899437,0.849876060344205,0.1520981550364211
223,0.44102392190753825,48.52055846110429,3.3042117793961325,4.521634689652093,0.8549299812552953,0.14398893802472862
224,0.45271819446346545,49.68227420466961,3.1982336209552122,4.648404081269066,0.8526968265524005,0.14763878071957295
225,0.4495219024691251,49.806651578091156,3.3054875371479753,4.650116410585913,0.8537827181343985,0.14802296334269024
226,0.4587168135855458,48.965946952895365,3.189217227520329,4.577672984340404,0.8523028327686952,0.1503040376349841
227,0.45482914164514826,50.72770834441232,3.2541481280090787,4.747356015856903,0.8523448800096417,0.1486816070973873
228,0.4597245451837483,52.402400781612585,3.054236198415851,4.934816478502633,0.8521349772368327,0.15037556545864236
229,0.45976099312895596,51.43970036270595,3.1691142403253236,4.827058626873659,0.8513609111899196,0.15174533360370315
230,0.4419117531563976,51.27942884086382,3.3779030223884203,4.790152568628292,0.8547908628340994,0.14383608626552147
231,0.4577256777498982,51.01758292169854,3.220779552318082,4.779680339416655,0.8515579476214872,0.14922616095973715
232,0.46773186798142913,52.36001413175375,3.013384685657992,4.934662962904071,0.8491384109648148,0.15234933052175115
233,0.45647158186034403,51.17510891904925,3.1415096863661662,4.803359919255323,0.8528121025255411,0.15042578502751813
234,0.459235684706433,51.16784486676207,3.1409785747528076,4.8026866535148995,0.8506662196452075,0.14980660231396703
235,0.4603075396896589,51.62459080762202,3.1762024801556428,4.844838850569017,0.8519232662597506,0.15097214469667708
236,0.46323155619130274,53.0582545440976,3.03306772921345,5.0025186609513685,0.8498788782865694,0.15050805574006373
237,0.45489766102026,52.03497537291876,3.201690152139947,4.8833285416706955,0.8522526415267794,0.1487393599409278
238,0.457157688270701,52.724515367262434,3.1839143946619317,4.954060098912456,0.8514490434438875,0.14904089692500558
239,0.45830487614811055,51.191256494805366,3.2977214662155303,4.789353493416663,0.8519642004872313,0.15103217937273555
240,0.4487337054002403,53.65847053150139,3.2539897342719653,5.040448077834479,0.8525466594365564,0.14554074587355745
241,0.462503982652532,51.94535774759727,3.2124877153056683,4.873286997917855,0.8519996746931926,0.15302253400187682
242,0.4630716021108155,52.76875104998598,3.05810026013025,4.971065093975256,0.8495369016534031,0.1506941286053988
243,0.4561683458857017,53.4021624196874,3.2544451054960195,5.0147717353140955,0.8526686725049916,0.14991405882900305
244,0.4537530148973559,53.13459566324064,3.253220837895233,4.988137478875641,0.8504087382023877,0.1472533653942075
245,0.4540759764685489,53.196913841927405,3.303695889982847,4.989321774775439,0.8530295744980916,0.14949757760704155
246,0.4527639876497854,52.384914738116876,3.245891339708083,4.9139023039600636,0.8515390712435883,0.14675714444405963
247,0.4683977427458999,54.83857806366269,3.0791149340053594,5.175946301752978,0.8497163753698368,0.15413373000550978
248,0.4636850920644137,55.637630084953685,3.150164443667572,5.248746569794004,0.8498399334378762,0.15019614157257694
249,0.4612217117654215,54.29836775524782,3.164080295232263,5.113428760283064,0.8506679139514961,0.1507878800356152
250,0.453739200193103,55.97344207763672,3.2887038287549917,5.268473842356465,0.8525384546506523,0.14790420426000464
251,0.45434243431185733,56.623767588398245,3.259074829592563,5.336469258412277,0.8517985420651956,0.14718321504274218
252,0.46238234285080787,56.68710126971254,3.1783199723404234,5.350878130091299,0.8510682724490024,0.15237312586885868
253,0.461276907731991,56.398328082396255,3.1606814613436707,5.323764673554071,0.850239903029829,0.14968218093756402
254,0.4703407629881755,56.19394053090917,2.993827930771478,5.3200112569450155,0.8500047208058952,0.1550295442195222
255,0.4598630746402363,56.04033883727423,3.201450012698032,5.283888878208576,0.8504687370640216,0.1474078428184632
256,0.46275275591576454,54.63286073137038,3.154229278611665,5.147863161445844,0.8509388613228751,0.152039904405575
257,0.46442384531002234,53.68789215843276,3.0654011233018177,5.062249084510426,0.8493337100095087,0.1521583420436571
