epoch,discriminator_loss,generator_loss,d_real_score,d_fake_score
1,0.6870187692122884,1.708909250131928,0.7111018441691257,0.2526367364248427
2,0.6121507402103726,1.7468885950522848,0.7866886842368853,0.2384845657218801
3,0.6677835760730328,1.798056725228187,0.7716760210471578,0.2351953661677861
4,0.5715176244773487,1.9688657486792838,0.8018859235366972,0.20203295010741396
5,0.5138915898186145,2.184767217919378,0.8258310391171144,0.1750089431753253
6,0.4253321107071225,2.3923866300299617,0.8574130399392383,0.15073188438568966
7,0.3928833801557522,2.6401935874825657,0.8723868639162271,0.13161976524803898
8,0.39113037479986057,2.662479322735626,0.8780630708921073,0.1287457866981478
9,0.428565127719747,2.666628096363332,0.8706573637405245,0.1331828549356744
10,0.4232607961881279,2.5764699477960566,0.8708202620544055,0.1375081035317761
11,0.4096069911328873,2.6146960234878085,0.8739666744033889,0.1282828387500036
12,0.4373461297242948,2.5771073964562747,0.8683743447360426,0.13476220673263664
13,0.4546098511407871,2.4938562199620917,0.8619659967941813,0.1387314673992667
14,0.45784541846501947,2.447632178221599,0.8613700736867319,0.14242582502636578
15,0.5048648635349652,2.3072641604017505,0.8481555781742134,0.15497921045758936
16,0.4892581016710489,2.3198951966691723,0.848134456884743,0.1526402799357282
17,0.5024635136717617,2.299915084744444,0.846771227251185,0.15552893221968472
18,0.5184710722158451,2.2478014266136848,0.8405908895010995,0.16126384121356624
19,0.5026473618379914,2.230013688011925,0.8443404737085399,0.15867162008981894
20,0.5085321791691355,2.222904650291594,0.8432486517594593,0.15656545256624127
21,0.5126961752919867,2.1699029396076015,0.8414721353219288,0.1615548245977647
22,0.5144934896195289,2.1652839773952373,0.8409118428088651,0.16097879040949414
23,0.5300884586159545,2.134651750621229,0.8354368971125914,0.1677064287780535
24,0.531192677445931,2.1372557252940565,0.8368828249449777,0.16593990497069783
25,0.5462958665177373,2.0614052798488354,0.8292717048437288,0.1743801394016436
26,0.5331918753609799,2.106194994237163,0.8336407784188148,0.168350551240515
27,0.5330886598860863,2.098324697796661,0.8325338269224262,0.16917251153747634
28,0.5356601131434487,2.112345715560535,0.8321314654727974,0.16932447402193995
29,0.5475872749149209,2.0841241532033035,0.8291502087423117,0.17619966147559704
30,0.5352526997575665,2.103342889559151,0.8319788834836224,0.17012264173809843
31,0.5411854035193377,2.0845608723045577,0.8308651081406244,0.1727242757483284
32,0.549628474334679,2.0809923894334545,0.8274612267418663,0.17503458010678244
33,0.5418905435812356,2.0665255832200002,0.8294228498298343,0.17376533194933788
34,0.5381009206913485,2.0852325057039165,0.8300681739750475,0.1726261787485368
35,0.5461341440677643,2.0827510132647977,0.8281677536445089,0.17507230202750404
36,0.5467774986040475,2.0549525246761813,0.8272916078567505,0.17575110952452858
37,0.5486805052450388,2.069542169570923,0.8268100701936401,0.17691710148707473
38,0.5385939735587281,2.0782328442771836,0.8295656649192961,0.17339297302878728
39,0.5454917741884099,2.072572875731062,0.8279864439869872,0.17516350569111286
40,0.5355530472675173,2.103556033408288,0.8298493346365372,0.17211747567842503
41,0.5481732065724855,2.095772410383319,0.8267163929372731,0.1761751037718046
42,0.5492169346549723,2.0794498306689877,0.8248005102176478,0.17780405887872866
43,0.5514512950240975,2.088666809667455,0.8243003316444926,0.1778714892887833
44,0.5476947780882958,2.0966535122087686,0.8250130733641068,0.17634378875246143
45,0.540394258086044,2.1211145478900115,0.827983552276498,0.1753675832901851
46,0.5439992582443918,2.110012921956506,0.8272279618990304,0.1756928948187592
47,0.5431535418080812,2.091375457178248,0.8256687805204108,0.17594322960565587
48,0.5423110328098335,2.1355477984588926,0.8265153688959556,0.17437986955784335
49,0.535433450252703,2.139812468302132,0.8287615894091012,0.17369003638182537
50,0.5449707900533581,2.1308276617881097,0.825827950298196,0.17586673191278288
51,0.5478666454258532,2.116947598976664,0.8245341718787014,0.1771951336966883
52,0.5386596767619105,2.1566587261634296,0.8263989515823893,0.174652635461033
53,0.5472049618711566,2.116066570329194,0.8236461641764877,0.1773323348843225
54,0.5425354230521929,2.1876853279548114,0.825652261181633,0.17449396007721968
55,0.5452902674084843,2.150031878216432,0.8251304337293794,0.1768494636410534
56,0.5406163072231973,2.134390351795914,0.8260346220271422,0.17674768148082318
57,0.5400216549930006,2.1597812199356534,0.8258863510471759,0.17583483118231935
58,0.5451920717069418,2.1664514718669476,0.8254002551041028,0.17699188790699044
59,0.5398543382635211,2.197592787223287,0.8257058510685912,0.17383271647561896
60,0.5407602465388799,2.192046632861147,0.825799816905862,0.17581678749901233
61,0.5400551342137969,2.169755777510086,0.8260377604182404,0.17452953888638184
62,0.5410063470354175,2.1885508074618802,0.8258977656317229,0.17578112149592673
63,0.537425282272962,2.1849531608052772,0.8268193053727103,0.17558344888805164
64,0.5366943564155314,2.2053224320458895,0.8264711363480823,0.17393575313657816
65,0.5352028620125043,2.2055067555739147,0.8264612036176248,0.17323542224003538
66,0.5293012252538511,2.247716744347374,0.8283718824386597,0.17271016353722846
67,0.5338811113102602,2.25127912039804,0.8270573580619132,0.1730386884790836
68,0.5333954933846351,2.249447173411303,0.827013352129719,0.1736140546232167
69,0.5376134075150631,2.2438231246306164,0.8257147238986327,0.17523878709514543
70,0.533355575681913,2.240262246367955,0.8266125527938993,0.17357775141106974
71,0.5360268047540495,2.2729872937249667,0.8255751770321685,0.17489878036598167
72,0.5352838667902616,2.2823575805909564,0.8261417492781535,0.17474660181468077
73,0.5259506079820123,2.298668098921823,0.8278579641096663,0.1709837108702943
74,0.5262953951807305,2.28548800473166,0.8282838363458614,0.1719588725136058
75,0.520042627164633,2.344168772791872,0.8298660788205591,0.1698235240903231
76,0.5191155137992142,2.352426016684806,0.8301408945923985,0.16931454210293176
77,0.517874521194118,2.3310060335858034,0.8297811463327691,0.1686024138390428
78,0.5173176246704442,2.370685623423888,0.8299540546861025,0.16876998056869696
79,0.517051889754758,2.4194872296682677,0.8305578668518822,0.16952839884722587
80,0.5155358565325784,2.404446547574336,0.8305661937978008,0.16813197377884742
81,0.5180609179015206,2.409168255211103,0.830499532199142,0.16970232638097046
82,0.5139998132639593,2.4709926005637293,0.8309456835878958,0.16826544864342943
83,0.5146675800332928,2.4471825904185227,0.8314588795794119,0.16809284355085674
84,0.5068137908335959,2.473940471611401,0.8330759317568033,0.1660203893881033
85,0.5067867191121129,2.5155521005687147,0.8339531209209178,0.16521938573015799
86,0.5074762569205595,2.506956945551504,0.8339553032771195,0.16525055150879492
87,0.5094034898989271,2.5115901219962846,0.8323236479617582,0.16718354931857327
88,0.5043871756827477,2.5342419714030653,0.8336505830878078,0.16446467975873758
89,0.5082345421951596,2.5778512565216216,0.8337192387864141,0.16636567518557652
90,0.5093022714747061,2.515642238135385,0.8328420655562145,0.1663578969269696
91,0.5048878290275536,2.529670453307652,0.8337599882985106,0.16489505280952643
92,0.5065465085577256,2.544453472194105,0.8344163239592373,0.16577527074530574
93,0.4989006790784326,2.599890379622431,0.8353255898645608,0.16347307446274426
94,0.4964078906739112,2.6020161609838506,0.8366481201483471,0.16267609618382878
95,0.4999799383158731,2.6263460924129673,0.836250618542775,0.16358007173431982
96,0.4989331323321503,2.5875200410880663,0.8359850568346457,0.16325143717303134
97,0.4939519827908809,2.6519791371751538,0.8369228715943818,0.16170944155442832
98,0.4995101796518458,2.602109872468627,0.836483105574504,0.16425143816683552
99,0.4957658601279306,2.6369709508253796,0.8363632329619757,0.1619819276551209
100,0.4878788785179063,2.688735076696566,0.838413658118484,0.1596968224880719
101,0.5063144871504,2.6209304073069357,0.8353241304359814,0.16693198695631312
102,0.49194512390854334,2.6883687453694862,0.837153683204462,0.16100790978658316
103,0.48625693846457074,2.7974756141700365,0.8390910377596864,0.15929463668034807
104,0.4883404014134171,2.7370741957485087,0.8389741925909968,0.15931189392167744
105,0.4912596583956539,2.6857538364901403,0.8385013973358835,0.16122581617962015
106,0.48984217584723294,2.7312970326678587,0.8388088316020399,0.160643933285581
107,0.48865326117761065,2.7563736179087424,0.8394352970737042,0.15988446395881106
108,0.4941676365266932,2.713735048133548,0.839115590152174,0.163478620424129
109,0.4831036072556335,2.8166657131497224,0.8398554549358859,0.15751930658179936
110,0.48365450023424505,2.790510895228622,0.8400353270001931,0.159239793472951
111,0.4918700955291786,2.7500235019343915,0.8394455549740555,0.16154211685799136
112,0.4797676158423471,2.8315539643315986,0.8414586888681544,0.15656377323488196
113,0.48791700867143006,2.8466846388165314,0.8394974747506698,0.1603644157547762
114,0.48540736690606223,2.845130129615859,0.839960267638216,0.15909353997742776
115,0.4830695072022995,2.834427815852779,0.8403506638980148,0.1589151435706875
116,0.4815548304283973,2.7953749080695727,0.8419476718005567,0.15898432774413931
117,0.4801401920837931,2.8714522890525287,0.8412801257454523,0.15803832944371912
118,0.48081815272274586,2.8768672919509433,0.841438101069762,0.15828983264394325
119,0.4809135653004788,2.857926820764447,0.8415279240891484,0.15908568544257987
120,0.47551868221547344,2.947627270575797,0.8433382221967867,0.15489100414042425
121,0.4767545204941589,2.9336092920586614,0.8428664974646993,0.15649866515604577
122,0.47831740326220445,2.906128538717138,0.842334514797324,0.15745553787391964
123,0.47484586646061133,2.9497140256485137,0.8426884825867001,0.1562700198576002
124,0.4793095334921733,2.9603301794222086,0.842458952771555,0.15808031553089028
125,0.47672902977112497,2.9528037415872705,0.8428932876870183,0.1565857888153284
126,0.4782569582509522,2.90805721282959,0.8422643076075186,0.15661961209065844
127,0.48353412216252617,2.8821540386369913,0.8421294034117519,0.15959256171885103
128,0.4772203083675687,2.9680572712775506,0.8427207906647484,0.15620340266735247
129,0.477210260263764,2.912253245268718,0.8418667812158566,0.15552873452111046
130,0.4727941143630755,2.9537747921329913,0.8440099087091956,0.15492007888779782
131,0.47751099933492075,2.9556727598209194,0.8431292524432191,0.15655425773693785
132,0.46796199177751446,3.027762797799441,0.8450698374521615,0.15412387399390193
133,0.4687245712421908,3.064713433237359,0.8452483020206489,0.15501967810168124
134,0.468322886393802,3.0756173948250196,0.8455312812682425,0.15453651584316008
135,0.47521721224973695,2.9322994321879774,0.8436039550469654,0.1556170961201781
136,0.471352498720188,3.0250683916677343,0.8451776522220952,0.154909851453682
137,0.46306745545698863,3.1125521848697475,0.8466341117821118,0.15196344499835873
138,0.4682010415166912,3.135138740633974,0.8456896885786906,0.1551726302593061
139,0.4804437915877541,2.8980482981936766,0.8433348347644994,0.15886521486952754
140,0.4625456097102401,3.155837825029203,0.8470713083106692,0.1527595259618051
141,0.48253527195146767,2.956620735697227,0.843110991586553,0.15781385381475532
142,0.4652644112558648,3.11226218997842,0.8460293701379606,0.15355360227646214
143,0.48404642054350067,3.0633415467668286,0.842582381007695,0.15950248737146358
144,0.46111916669524544,3.136130439172877,0.845965832176775,0.1506014092281313
145,0.4651849777391641,3.178154463815217,0.8466064941765058,0.15364452624822608
146,0.4714577770469212,3.0753551143230777,0.845473310734966,0.15581342673832826
