epoch,discriminator_loss,generator_loss,generator_adversarial_loss,batch_diversity_score,d_real_score,d_fake_score
46,0.05836583158499239,5.6468289819094215,5.668853292370787,0.04404864087700844,0.986579696140667,0.015145540666203983
47,0.060526278432421754,5.526376544839085,5.548807238588239,0.04486138454758295,0.9859761288850615,0.015214785882778982
48,0.05965077889031998,5.478559890595993,5.5008877669230545,0.04465573369571478,0.9863664873755804,0.015473659987109575
49,0.06598521889842088,5.325988174665092,5.347897421015372,0.043818479975556386,0.9852454379053399,0.01693430889656048
50,0.06690418854872189,5.185934774946459,5.207988630426993,0.04410769502715309,0.9847194044896872,0.016766256855634768
51,0.06379606887366217,5.197294150248612,5.21963109120284,0.04467389459657197,0.985035512116876,0.016204476031465548
52,0.06300641470219903,5.329523237624971,5.351819675747711,0.044592926223384274,0.9853620718021204,0.016396069149993878
53,0.06374198105647275,5.259911428583731,5.2822122526640936,0.04460167696717942,0.9853501024812755,0.01636725020742431
54,0.0642615307749498,5.215368341691423,5.237571163932876,0.04440567137138678,0.9853636008678096,0.015955497022017394
55,0.06390511132961157,5.201475672202535,5.223499387797743,0.04404743170679206,0.9852810980069755,0.01585616818444785
56,0.06433195215050537,5.222704953486376,5.244501760690519,0.04359362278096747,0.9855154062261676,0.016262386897855467
57,0.06467187736128079,5.225646340020813,5.247459789313893,0.043626898401739576,0.9853804259016963,0.01636149856898159
